DateTime,Time [Ms],xRawValue,yRawValue,zRawValue
2024-12-09 13:11:23,4393,-2.8203697,-4.9344497,8.475474
2024-12-09 13:11:23,4401,-3.5075054,-4.1491513,13.144167
2024-12-09 13:11:23,4418,1.4532804,7.2328835,10.510546
2024-12-09 13:11:23,4433,-1.2210429,-3.9336734,8.348581
2024-12-09 13:11:23,4441,-3.0573955,-2.954445,13.687651
2024-12-09 13:11:23,4448,-0.8403648,2.2290018,16.29733
2024-12-09 13:11:23,4457,0.6368576,6.303933,9.988609
2024-12-09 13:11:23,4465,1.4508862,-1.6136919,1.3838485
2024-12-09 13:11:23,4473,-2.4779987,-4.0821137,8.360553
2024-12-09 13:11:23,4489,-0.7038953,2.1571758,16.582241
2024-12-09 13:11:23,4497,1.4437037,6.9982514,11.281479
2024-12-09 13:11:23,4505,1.4867992,-0.24420857,1.685518
2024-12-09 13:11:23,4513,-0.5482722,-3.4021606,8.001422
2024-12-09 13:11:23,4522,-2.8491,-2.8658595,13.03164
2024-12-09 13:11:23,4537,0.5602432,6.167464,10.867282
2024-12-09 13:11:23,4545,2.1068976,-1.5610195,1.316811
2024-12-09 13:11:23,4553,-1.4341269,-3.5170822,7.8745294
2024-12-09 13:11:23,4561,-3.3063924,-4.4484267,11.887212
2024-12-09 13:11:23,4569,-1.3144168,1.9393034,16.891092
2024-12-09 13:11:23,4577,1.151611,6.6870055,12.124237
2024-12-09 13:11:23,4585,1.8076223,0.090979666,1.7621324
2024-12-09 13:11:23,4593,0.15322891,-3.004723,7.433996
2024-12-09 13:11:23,4601,-2.4875755,-3.095703,12.23437
2024-12-09 13:11:23,4609,-1.1372458,1.3431472,16.658855
2024-12-09 13:11:23,4618,0.59615624,5.959168,11.884817
2024-12-09 13:11:23,4634,-1.8243817,-2.9041667,7.252037
2024-12-09 13:11:23,4649,-2.9520507,1.8411411,17.219099
2024-12-09 13:11:23,4658,-0.9504981,5.6407394,11.884817
2024-12-09 13:11:23,4666,1.6136919,0.47644615,1.9632454
2024-12-09 13:11:23,4674,0.59615624,-2.956839,6.7492547
2024-12-09 13:11:23,4690,-1.3335704,1.0702082,16.90067
2024-12-09 13:11:23,4698,0.3878607,5.746084,12.823344
2024-12-09 13:11:23,4707,1.982399,-1.0079589,1.4867992
2024-12-09 13:11:23,4714,-0.7685388,-2.7389667,6.5840545
2024-12-09 13:11:23,4722,-3.323152,-4.4316673,10.553641
2024-12-09 13:11:23,4730,-2.3894134,1.6424223,17.384298
2024-12-09 13:11:23,4738,-0.47644615,5.5282116,12.837709
2024-12-09 13:11:23,4746,2.348712,0.8571242,2.2505496
2024-12-09 13:11:23,4754,1.745373,-3.086126,6.2105594
2024-12-09 13:11:23,4764,-0.4381389,-3.2872388,10.522516
2024-12-09 13:11:23,4773,-2.4157495,0.8595184,17.142485
2024-12-09 13:11:23,4781,-0.5410896,5.6527104,13.737929
2024-12-09 13:11:23,4794,1.7405846,-3.904943,6.179435
2024-12-09 13:11:23,4803,-2.956839,-4.1156325,9.904813
2024-12-09 13:11:23,4818,-0.93613285,5.5617304,13.711593
2024-12-09 13:11:23,4827,2.123657,1.2617443,2.767697
2024-12-09 13:11:23,4835,2.0805612,-3.3734303,5.5497594
2024-12-09 13:11:23,4851,-2.303222,0.61530983,17.3005
2024-12-09 13:11:23,4859,-0.60333884,5.401319,14.489709
2024-12-09 13:11:23,4868,1.8171991,-0.12928689,2.303222
2024-12-09 13:11:23,4883,-1.3479356,-4.074931,9.325416
2024-12-09 13:11:23,4890,-1.2689269,1.6424223,17.688362
2024-12-09 13:11:23,4899,-1.4437037,5.5880666,14.597447
2024-12-09 13:11:23,4907,1.3024458,1.6711528,3.289633
2024-12-09 13:11:23,4916,1.8842367,-3.7780502,4.9200845
2024-12-09 13:11:23,4923,-0.4213795,-2.992752,9.16261
2024-12-09 13:11:23,4939,-0.50278234,5.17387,15.0715
2024-12-09 13:11:24,4948,1.910573,0.35673606,2.966416
2024-12-09 13:11:24,4960,3.3925838,-4.996699,4.903325
2024-12-09 13:11:24,4971,-0.23702596,1.70946,17.551893
